219;2;10;5;VENECIA
220;2;10;6;PITAL
221;2;10;7;FORTUNA
222;2;10;8;TIGRA
223;2;10;9;PALMERA
224;2;10;10;VENADO
225;2;10;11;CUTRIS (BOCA ARENAL)
226;2;10;12;MONTERREY (SANTO DOMINGO)
227;2;10;13;POCOSOL (STA ROSA)
228;2;11;0;ALFARO RUIZ
229;2;11;1;ZARCERO
230;2;11;2;LAGUNA
231;2;11;3;TAPEZCO
232;2;11;4;GUADALUPE
233;2;11;5;PALMIRA
234;2;11;6;ZAPOTE
235;2;12;0;VALVERDE VEGA
236;2;12;1;SARCHI NORTE
237;2;12;2;SARCHI SUR
238;2;12;3;TORO AMARILLO (BAJO DEL TORO)
239;2;12;4;SAN PEDRO
240;2;12;5;RODRIGUEZ (SAN JUAN)
241;2;13;0;UPALA
242;2;13;1;UPALA
243;2;13;2;AGUAS CLARAS (SAN ISIDRO)
244;2;13;3;SAN JOSE (PIZOTE)
245;2;13;4;BIJAGUA
246;2;13;5;DELICIAS
247;2;13;6;DOS RIOS
248;2;13;7;YOLILLAL (SAN ISIDRO DE ZAPOTE)
249;2;14;0;LOS CHILES
250;2;14;1;LOS CHILES
251;2;14;2;CAÑO NEGRO
252;2;14;3;EL AMPARO
253;2;14;4;SAN JORGE (PORVENIR)
254;2;15;0;GUATUSO
255;2;15;1;SAN RAFAEL
256;2;15;2;BUENAVISTA
257;2;15;3;COTE (CABANGA)
258;3;0;0;CARTAGO
259;3;1;0;CARTAGO
260;3;1;1;ORIENTAL
261;3;1;2;OCCIDENTAL
262;3;1;3;CARMEN
263;3;1;4;SAN NICOLAS (TARAS)
264;3;1;5;AGUACALIENTE (SAN FRANCISCO)
265;3;1;6;GUADALUPE (ARENILLA)
266;3;1;7;CORRALILLO
267;3;1;8;TIERRA BLANCA
268;3;1;9;DULCE NOMBRE
269;3;1;10;LLANO GRANDE
270;3;1;11;QUEBRADILLA
271;3;2;0;PARAISO
272;3;2;1;PARAISO
273;3;2;2;SANTIAGO
274;3;2;3;OROSI
275;3;2;4;CACHI
276;3;3;0;LA UNION
277;3;3;1;TRES RIOS
278;3;3;2;SAN DIEGO
279;3;3;3;SAN JUAN
280;3;3;4;SAN RAFAEL
281;3;3;5;CONCEPCION
282;3;3;6;DULCE NOMBRE
283;3;3;7;SAN RAMON
284;3;3;8;RIO AZUL
285;3;4;0;JIMENEZ
286;3;4;1;JUAN VIÑAS
287;3;4;2;TUCURRIQUE
288;3;4;3;PEJIBAYE
